,date,value
1431,1512172800000,120.58951963433668
1432,1512259200000,119.76079079490992
1433,1512345600000,120.1957311832168
1434,1512432000000,120.18587998979469
1435,1512518400000,120.51401232314416
1436,1512604800000,119.67040352929504
1437,1512691200000,119.35940054637588
1438,1512777600000,119.3667639951352
1439,1512864000000,119.24194923612028
1440,1512950400000,119.29719194929504
1441,1513036800000,119.4483423107583
1442,1513123200000,120.33085446846248
1443,1513209600000,120.61904290132463
1444,1513296000000,120.45098941244392
1445,1513382400000,120.45098941244392
1446,1513468800000,120.29419079363176
1447,1513555200000,120.50294128414816
1448,1513641600000,120.16012045002655
1449,1513728000000,119.88594498393688
1450,1513814400000,119.6686991489677
1451,1513900800000,119.67817685279186
1452,1513987200000,119.67281990554795
1453,1514073600000,119.64113668093368
1454,1514160000000,119.61888433603092
1455,1514246400000,119.75177538187307
1456,1514332800000,119.7606161324164
1457,1514419200000,120.10472521018082
1458,1514505600000,120.34203194666976
1459,1514592000000,120.2896935143984
1460,1514678400000,120.31793042634284
1461,1514764800000,120.27051506324568
1462,1514851200000,120.52582174786058
1463,1514937600000,119.75903243337804
1464,1515024000000,119.13803479937468
1465,1515110400000,118.81962785616346
1466,1515196800000,118.81962785616346
1467,1515283200000,118.70131036615662
1468,1515369600000,118.79227608240316
1469,1515456000000,119.28153697229148
1470,1515542400000,120.67626566242902
1471,1515628800000,120.70085123312862
1472,1515715200000,120.7555587806196
1473,1515801600000,120.7555587806196
1474,1515888000000,120.6531906966282
1475,1515974400000,121.15071677375404
1476,1516060800000,121.40815487687436
1477,1516147200000,120.44509711967063
1478,1516233600000,120.74248760912836
1479,1516320000000,120.6251479591146
1480,1516406400000,120.8483697466098
1481,1516492800000,120.96755815634307
1482,1516579200000,120.63532839531813
1483,1516665600000,121.43426881365517
1484,1516752000000,122.2384665361713
1485,1516838400000,121.69881822778922
1486,1516924800000,123.05805890480356
1487,1517011200000,123.05805890480356
1488,1517097600000,122.53644863352685
1489,1517184000000,122.50946736901312
1490,1517270400000,123.30235507101352
1491,1517356800000,122.65233546698492
1492,1517443200000,122.5921965461372
1493,1517529600000,121.93203600388644
1494,1517616000000,122.17509142182462
1495,1517702400000,122.23560149948882
1496,1517788800000,123.77700011132995
1497,1517875200000,123.40324482032185
1498,1517961600000,124.19180781060338
1499,1518048000000,125.17817988361192
1500,1518134400000,125.26566599262848
1501,1518220800000,125.28508937746444
1502,1518307200000,125.1841980331786
1503,1518393600000,125.4163247141172
1504,1518480000000,126.61532214870972
1505,1518566400000,127.93938719857952
1506,1518652800000,127.9817335544807
1507,1518739200000,127.38406442176552
1508,1518825600000,127.37507272727274
1509,1518912000000,127.44682853378504
1510,1518998400000,127.01585466505496
1511,1519084800000,126.5869846892348
1512,1519171200000,126.51007666557936
1513,1519257600000,127.8364684515616
1514,1519344000000,127.6812820975815
1515,1519430400000,127.66964897199092
1516,1519516800000,127.46190477427848
1517,1519603200000,127.40410522850333
1518,1519689600000,127.23437519489524
1519,1519776000000,128.69475013128775
1520,1519862400000,129.2628638934099
1521,1519948800000,129.83760481323878
1522,1520035200000,129.83396355680892
1523,1520121600000,130.06883830355622
1524,1520208000000,129.25311086641443
1525,1520294400000,130.15297955690042
1526,1520380800000,129.5671955077343
1527,1520467200000,129.52916286723382
1528,1520553600000,129.09255801442453
1529,1520640000000,129.10566990972634
1530,1520726400000,128.95724114738994
1531,1520812800000,129.57669311742413
1532,1520899200000,129.16782904306464
1533,1520985600000,129.52711043939
1534,1521072000000,129.4271474668084
1535,1521158400000,129.78648079988682
1536,1521244800000,129.78648079988682
1537,1521331200000,129.85999854429377
1538,1521417600000,129.8928524307193
1539,1521504000000,129.21964232557346
1540,1521590400000,129.95528490400943
1541,1521676800000,131.11835597984012
1542,1521763200000,131.58269692080012
1543,1521849600000,131.58269692080012
1544,1521936000000,131.44849570326284
1545,1522022400000,130.30457133585278
1546,1522108800000,130.41089543791122
1547,1522195200000,128.91951970638218
1548,1522281600000,129.30686901363484
1549,1522368000000,129.45014125617502
1550,1522454400000,129.45014125617502
1551,1522540800000,129.4012873906211
1552,1522627200000,130.09829716829535
1553,1522713600000,129.36978304514685
1554,1522800000000,128.9568240344556
1555,1522886400000,128.5705389517168
1556,1522972800000,128.83799770878144
1557,1523059200000,128.83799770878144
1558,1523145600000,128.80184683793635
1559,1523232000000,128.97088635352412
1560,1523318400000,128.45314693311005
1561,1523404800000,128.85995777363826
1562,1523491200000,128.46238082956052
1563,1523577600000,128.20637907680842
